disrict,client_id,client_catg,region,creation_date,label
60,train_Client_104449,11,101,29/02/1988,0
62,train_Client_10445,11,305,07/04/2004,0
62,train_Client_104450,11,302,25/10/1999,0
63,train_Client_104451,11,311,01/11/2001,0
69,train_Client_104452,11,103,12/01/2010,0
60,train_Client_104453,11,101,08/07/2014,0
69,train_Client_104454,11,103,24/04/2009,0
62,train_Client_104455,11,301,16/04/2012,0
63,train_Client_104456,11,313,23/11/2013,0
62,train_Client_104457,11,303,10/03/2017,0
69,train_Client_104458,11,107,23/04/2015,0
62,train_Client_104459,11,301,20/12/1990,0
63,train_Client_10446,11,306,17/10/2014,0
63,train_Client_104460,11,312,06/03/2012,0
60,train_Client_104461,11,101,16/11/1992,0
62,train_Client_104462,11,303,15/03/1993,0
60,train_Client_104463,11,101,15/03/2018,0
69,train_Client_104464,11,104,07/07/1999,0
63,train_Client_104465,11,306,23/06/2006,0
60,train_Client_104466,11,101,25/09/2006,0
62,train_Client_104467,12,371,15/11/1989,0
60,train_Client_104468,11,101,14/12/2012,0
69,train_Client_104469,11,103,05/07/2019,0
63,train_Client_10447,11,311,30/11/2005,0
69,train_Client_104470,11,104,10/12/2016,0
69,train_Client_104471,11,103,14/05/2009,0
69,train_Client_104472,11,107,20/11/2015,0
62,train_Client_104473,11,303,08/09/2008,0
69,train_Client_104474,11,103,16/12/2015,0
69,train_Client_104475,11,103,04/12/2012,0
69,train_Client_104476,11,106,21/05/2012,1
69,train_Client_104477,11,107,16/09/2003,0
62,train_Client_104478,11,301,27/10/2000,0
62,train_Client_104479,11,302,19/12/1996,0
63,train_Client_10448,11,372,22/11/2010,0
63,train_Client_104480,11,379,20/04/2009,0
60,train_Client_104481,11,101,25/04/1979,0
60,train_Client_104482,11,101,15/02/2010,0
63,train_Client_104483,11,311,16/10/1997,0
60,train_Client_104484,11,101,18/10/2004,0
69,train_Client_104485,11,107,01/06/2011,0
62,train_Client_104486,11,307,27/10/1993,0
60,train_Client_104487,11,101,13/03/2006,0
63,train_Client_104488,11,313,29/11/2001,0
69,train_Client_104489,11,107,29/05/2003,0
63,train_Client_10449,11,306,31/07/2001,0
63,train_Client_104490,11,311,30/10/2009,0
62,train_Client_104491,11,301,13/05/2009,0
62,train_Client_104492,11,303,05/07/2010,0
69,train_Client_104493,11,104,12/08/2016,0
62,train_Client_104494,11,302,26/11/2012,0
63,train_Client_104495,11,312,28/10/1983,0
69,train_Client_104496,11,104,05/12/2018,0
69,train_Client_104497,11,103,23/04/2007,0
62,train_Client_104498,11,304,26/08/2008,0
62,train_Client_104499,11,303,27/09/2002,0
60,train_Client_1045,11,101,08/10/1979,0
69,train_Client_10450,11,104,21/06/1994,0
69,train_Client_104500,11,103,28/11/2011,0
62,train_Client_104501,11,303,22/06/2013,0
69,train_Client_104502,11,104,22/12/2008,0
63,train_Client_104503,11,313,20/12/1983,0
63,train_Client_104504,11,312,30/01/2004,0
62,train_Client_104505,11,303,21/05/2002,0
60,train_Client_104506,11,101,17/05/2012,0
62,train_Client_104507,11,302,27/12/2011,0
62,train_Client_104508,11,303,05/11/2007,0
69,train_Client_104509,51,104,24/05/2008,0
63,train_Client_10451,11,101,31/12/1994,0
63,train_Client_104510,11,311,19/06/2017,0
62,train_Client_104511,11,310,26/11/2004,0
60,train_Client_104512,11,101,31/08/2013,0
62,train_Client_104513,11,303,04/11/1983,0
60,train_Client_104514,11,101,27/10/2014,0
60,train_Client_104515,11,101,30/01/1985,0
69,train_Client_104516,11,107,08/01/2010,1
69,train_Client_104517,11,103,20/10/2011,0
62,train_Client_104518,11,310,14/10/2002,1
63,train_Client_104519,51,312,22/05/2007,0
63,train_Client_10452,11,306,27/02/1980,0
69,train_Client_104520,11,104,18/06/2007,0
62,train_Client_104521,11,301,10/12/2013,0
62,train_Client_104522,11,303,06/11/2017,0
60,train_Client_104523,11,101,29/01/2015,0
69,train_Client_104524,51,107,04/07/2013,0
63,train_Client_104525,11,311,19/10/2017,0
62,train_Client_104526,11,301,15/12/1993,0
69,train_Client_104527,11,107,13/02/2010,0
60,train_Client_104528,11,101,25/09/1997,0
62,train_Client_104529,11,301,31/10/1984,0
69,train_Client_10453,11,107,11/04/1996,1
60,train_Client_104530,11,101,04/07/2012,0
69,train_Client_104531,11,103,26/12/2002,0
62,train_Client_104532,11,309,19/11/2012,0
60,train_Client_104533,11,101,20/05/2008,0
60,train_Client_104534,11,101,17/03/1982,0
62,train_Client_104535,11,303,12/06/2006,0
60,train_Client_104536,11,101,19/02/2014,0
69,train_Client_104537,11,107,05/06/2003,0
62,train_Client_104538,11,301,13/10/2016,0
62,train_Client_104539,11,307,23/01/2014,0
69,train_Client_10454,11,107,19/04/2014,0
62,train_Client_104540,11,310,23/06/1993,0
63,train_Client_104541,11,306,06/06/1986,0
69,train_Client_104542,11,105,22/12/2016,0
63,train_Client_104543,51,372,21/05/2002,0
62,train_Client_104544,11,301,06/04/1982,0
60,train_Client_104545,11,101,06/01/2010,0
69,train_Client_104546,11,105,18/10/1995,0
69,train_Client_104547,11,107,14/06/2013,0
62,train_Client_104548,11,303,02/06/2005,0
62,train_Client_104549,11,302,23/05/1979,0
69,train_Client_10455,11,103,03/11/2007,0
62,train_Client_104550,11,301,04/11/2010,0
60,train_Client_104551,11,101,31/05/2011,0
62,train_Client_104552,11,303,30/04/1981,0
69,train_Client_104553,11,107,23/04/1981,0
60,train_Client_104554,11,101,20/04/1999,0
69,train_Client_104555,11,103,21/11/1981,0
69,train_Client_104556,11,104,04/03/2019,0
62,train_Client_104557,11,301,03/12/2012,0
63,train_Client_104558,11,101,14/03/1989,0
69,train_Client_104559,11,103,25/04/2011,0
62,train_Client_10456,11,303,19/04/2005,0
69,train_Client_104560,11,104,01/06/2017,0
63,train_Client_104561,11,399,25/05/2007,0
69,train_Client_104562,11,104,24/09/1986,0
60,train_Client_104563,11,101,15/12/1983,0
63,train_Client_104564,11,311,12/05/2014,0
62,train_Client_104565,11,309,24/02/2003,0
60,train_Client_104566,11,101,08/10/1992,0
60,train_Client_104567,11,101,30/12/1987,1
63,train_Client_104568,51,312,12/12/2007,0
60,train_Client_104569,11,101,24/11/1987,0
63,train_Client_10457,11,311,29/11/2013,0
60,train_Client_104570,11,101,16/11/1995,0
60,train_Client_104571,11,101,10/12/2014,0
63,train_Client_104572,11,306,23/05/1994,0
63,train_Client_104573,11,306,25/02/2009,0
62,train_Client_104574,11,301,06/04/1982,0
63,train_Client_104575,11,306,28/01/2009,0
60,train_Client_104576,11,101,09/12/1983,0
62,train_Client_104577,11,301,27/11/2002,0
62,train_Client_104578,11,302,13/05/2002,0
63,train_Client_104579,11,311,21/11/1985,0
69,train_Client_10458,11,103,04/12/2013,0
62,train_Client_104580,11,309,07/04/2011,0
69,train_Client_104581,11,107,19/05/2004,0
62,train_Client_104582,11,305,24/05/1984,0
62,train_Client_104583,11,302,11/10/1977,0
62,train_Client_104584,11,305,23/02/2007,0
69,train_Client_104585,11,104,28/02/2007,0
60,train_Client_104586,11,101,29/02/1988,0
69,train_Client_104587,11,107,25/06/2016,0
63,train_Client_104588,11,312,15/11/1991,0
63,train_Client_104589,11,312,07/10/1998,0
60,train_Client_10459,11,101,29/10/2013,0
60,train_Client_104590,11,101,19/06/1980,0
60,train_Client_104591,11,101,04/12/1984,0
69,train_Client_104592,11,103,03/11/2007,1
63,train_Client_104593,11,311,05/02/2004,0
69,train_Client_104594,51,104,22/12/2008,0
63,train_Client_104595,11,306,23/03/1987,0
69,train_Client_104596,11,104,25/12/2009,0
63,train_Client_104597,11,311,08/04/1987,0
60,train_Client_104598,11,101,24/12/2001,0
69,train_Client_104599,11,103,05/12/2014,1
62,train_Client_1046,11,301,19/02/2007,0
69,train_Client_10460,11,104,06/05/1992,0
62,train_Client_104600,11,301,01/12/2006,0
62,train_Client_104601,11,303,20/02/2008,0
62,train_Client_104602,11,309,28/06/2002,0
60,train_Client_104603,11,101,13/06/1983,0
62,train_Client_104604,11,302,08/06/1994,0
69,train_Client_104605,11,107,13/10/1997,0
60,train_Client_104606,11,101,13/12/2007,0
62,train_Client_104607,11,302,28/02/2005,0
60,train_Client_104608,11,101,16/07/1990,0
62,train_Client_104609,11,303,10/03/1989,0
63,train_Client_10461,11,306,28/04/1987,0
60,train_Client_104610,11,101,03/09/2013,0
63,train_Client_104611,11,311,07/11/1985,0
63,train_Client_104612,11,311,21/04/2000,0
60,train_Client_104613,11,101,14/05/1984,0
69,train_Client_104614,11,103,02/02/1978,1
63,train_Client_104615,11,311,27/08/2008,0
62,train_Client_104616,11,307,19/06/2000,0
62,train_Client_104617,11,301,17/04/2008,0
62,train_Client_104618,11,371,08/07/2014,0
60,train_Client_104619,11,101,23/12/1987,0
69,train_Client_10462,11,103,06/04/2018,0
69,train_Client_104620,11,104,24/11/2015,0
60,train_Client_104621,11,101,09/10/1980,0
60,train_Client_104622,11,101,08/09/1988,0
69,train_Client_104623,11,103,04/12/1997,0
69,train_Client_104624,11,106,09/05/2009,0
69,train_Client_104625,11,107,10/10/2000,0
60,train_Client_104626,11,101,11/10/2006,0
63,train_Client_104627,11,306,28/06/1979,0
63,train_Client_104628,11,306,29/06/2006,0
62,train_Client_104629,11,303,17/10/2002,0
63,train_Client_10463,11,306,22/08/2001,0
62,train_Client_104630,11,302,07/06/1978,0
63,train_Client_104631,11,312,16/12/1997,0
62,train_Client_104632,11,307,24/06/2014,0
62,train_Client_104633,11,310,07/04/2004,0
60,train_Client_104634,11,101,30/10/1985,0
62,train_Client_104635,11,301,29/08/2003,0
60,train_Client_104636,11,101,21/06/1977,0
69,train_Client_104637,11,105,31/10/1995,0
62,train_Client_104638,11,301,16/10/1998,0
62,train_Client_104639,11,303,08/12/1986,0
60,train_Client_10464,11,101,31/12/1989,0
69,train_Client_104640,11,104,10/06/2008,0
69,train_Client_104641,11,104,20/09/2008,1
63,train_Client_104642,11,311,14/10/1996,0
60,train_Client_104643,11,101,22/10/1977,0
60,train_Client_104644,11,101,24/05/1985,0
60,train_Client_104645,11,101,09/12/1983,0
63,train_Client_104646,11,306,20/11/2017,0
60,train_Client_104647,11,101,08/12/1987,0
62,train_Client_104648,11,303,24/05/1980,0
62,train_Client_104649,11,302,30/10/2000,0
69,train_Client_10465,11,107,07/05/1993,0
62,train_Client_104650,11,302,04/06/2015,0
62,train_Client_104651,11,371,20/09/2017,0
62,train_Client_104652,11,307,19/12/2016,0
62,train_Client_104653,11,302,12/06/2010,1
62,train_Client_104654,11,309,16/11/1994,0
60,train_Client_104655,11,101,01/04/1982,0
60,train_Client_104656,11,101,02/04/1999,0
62,train_Client_104657,11,304,29/07/2009,0
60,train_Client_104658,12,101,07/05/1999,0
63,train_Client_104659,11,306,09/10/1987,0
62,train_Client_10466,11,301,24/12/1982,0
62,train_Client_104660,11,310,21/11/2005,0
60,train_Client_104661,11,101,03/05/2012,0
69,train_Client_104662,11,105,28/04/2015,0
69,train_Client_104663,11,103,22/04/2016,0
63,train_Client_104664,11,306,17/10/2014,0
69,train_Client_104665,11,107,09/05/2009,0
60,train_Client_104666,11,101,05/11/2002,0
62,train_Client_104667,11,304,20/04/2017,0
60,train_Client_104668,11,101,29/01/1979,0
69,train_Client_104669,11,103,29/05/2012,0
69,train_Client_10467,11,104,04/09/1992,0
62,train_Client_104670,11,303,14/06/1977,0
60,train_Client_104671,11,101,19/12/1996,0
63,train_Client_104672,11,308,01/10/2018,0
69,train_Client_104673,11,107,08/05/2008,0
69,train_Client_104674,11,103,19/11/2007,0
60,train_Client_104675,11,101,17/07/1986,0
62,train_Client_104676,11,303,07/06/1995,0
60,train_Client_104677,11,101,27/12/1996,0
63,train_Client_104678,11,306,30/12/2012,0
62,train_Client_104679,11,301,28/10/2008,0
60,train_Client_10468,11,101,29/10/1979,0
69,train_Client_104680,11,103,20/01/2014,1
62,train_Client_104681,11,301,31/03/2005,0
60,train_Client_104682,11,101,23/04/1981,0
63,train_Client_104683,11,313,25/11/1991,0
69,train_Client_104684,11,107,13/03/2009,0
63,train_Client_104685,11,311,10/12/2011,0
69,train_Client_104686,11,107,29/01/2007,0
63,train_Client_104687,11,311,13/07/2000,0
69,train_Client_104688,11,103,29/06/2004,0
62,train_Client_104689,11,307,28/02/1984,0
63,train_Client_10469,11,372,26/05/2005,0
69,train_Client_104690,11,104,10/06/2019,0
60,train_Client_104691,11,101,24/07/2003,0
69,train_Client_104692,11,107,21/12/2017,0
69,train_Client_104693,11,104,14/08/2009,0
63,train_Client_104694,11,311,10/12/2013,0
60,train_Client_104695,11,101,24/12/1985,0
60,train_Client_104696,11,101,16/10/1997,0
62,train_Client_104697,11,309,20/08/1991,0
62,train_Client_104698,11,309,27/05/1997,0
60,train_Client_104699,11,101,15/09/1983,0
60,train_Client_1047,11,101,03/04/2018,0
63,train_Client_10470,11,311,18/11/1986,0
63,train_Client_104700,11,306,11/06/1979,0
60,train_Client_104701,11,101,07/01/2008,0
63,train_Client_104702,11,311,25/10/2012,0
62,train_Client_104703,11,305,15/12/1992,1
60,train_Client_104704,11,101,14/02/2012,0
63,train_Client_104705,11,312,05/04/1982,0
62,train_Client_104706,11,303,19/12/1989,0
62,train_Client_104707,11,307,25/03/1985,1
69,train_Client_104708,11,104,23/10/1995,0
69,train_Client_104709,11,107,29/08/1985,0
60,train_Client_10471,11,101,26/01/2012,0
63,train_Client_104710,11,306,31/07/1985,0
62,train_Client_104711,11,371,11/04/2018,0
69,train_Client_104712,11,104,31/05/1991,0
60,train_Client_104713,11,101,31/12/1994,0
62,train_Client_104714,11,301,05/07/1996,0
63,train_Client_104715,11,311,10/05/1991,0
69,train_Client_104716,11,107,25/01/2010,0
69,train_Client_104717,11,107,19/02/2010,0
62,train_Client_104718,11,307,04/07/2001,0
62,train_Client_104719,11,303,05/10/2018,0
69,train_Client_10472,11,104,10/05/1984,0
62,train_Client_104720,11,304,04/08/2007,0
63,train_Client_104721,11,379,28/11/2003,0
69,train_Client_104722,11,107,15/05/2013,0
63,train_Client_104723,11,311,29/01/2004,0
60,train_Client_104724,11,101,16/12/1994,0
62,train_Client_104725,11,301,19/05/2008,0
60,train_Client_104726,11,101,06/03/2006,0
60,train_Client_104727,11,101,28/02/1977,0
63,train_Client_104728,11,311,29/09/2000,0
60,train_Client_104729,11,101,04/09/1992,0
62,train_Client_10473,11,301,03/12/2012,0
63,train_Client_104730,11,306,17/09/2013,0
63,train_Client_104731,11,306,02/07/2012,0
63,train_Client_104732,11,311,09/12/1993,1
63,train_Client_104733,11,312,23/10/2012,0
69,train_Client_104734,11,104,11/11/1999,0
69,train_Client_104735,11,107,23/09/1998,0
69,train_Client_104736,11,104,31/12/2004,0
63,train_Client_104737,11,311,28/10/2010,0
60,train_Client_104738,11,101,28/07/2008,0
62,train_Client_104739,11,371,19/12/2015,0
69,train_Client_10474,11,104,22/10/2004,0
60,train_Client_104740,11,101,22/12/2006,0
60,train_Client_104741,11,101,27/02/2018,0
63,train_Client_104742,11,101,24/12/2016,0
62,train_Client_104743,11,307,21/11/1988,0
63,train_Client_104744,11,101,30/03/1990,0
69,train_Client_104745,11,107,31/05/2017,0
62,train_Client_104746,11,310,11/09/2015,0
63,train_Client_104747,11,312,22/08/2009,0
60,train_Client_104748,11,101,06/09/1999,0
60,train_Client_104749,11,101,09/03/1982,0
62,train_Client_10475,11,301,10/02/1986,0
62,train_Client_104750,11,309,13/09/2005,0
60,train_Client_104751,11,101,05/06/1978,0
60,train_Client_104752,11,101,24/11/1982,1
63,train_Client_104753,11,311,03/12/2013,0
62,train_Client_104754,11,302,04/10/1982,0
63,train_Client_104755,11,101,05/05/1987,0
69,train_Client_104756,11,103,24/07/2006,0
63,train_Client_104757,11,312,04/02/2016,0
69,train_Client_104758,11,103,01/12/2014,0
62,train_Client_104759,11,304,12/11/1979,0
62,train_Client_10476,11,310,24/02/1987,0
60,train_Client_104760,11,101,15/12/2000,0
60,train_Client_104761,11,101,30/11/2000,0
60,train_Client_104762,11,101,25/08/2000,0
63,train_Client_104763,11,311,25/05/2000,0
62,train_Client_104764,11,303,23/01/2012,0
60,train_Client_104765,11,101,13/05/2010,0
60,train_Client_104766,11,101,26/11/2007,0
60,train_Client_104767,11,101,20/09/1994,0
62,train_Client_104768,11,310,23/02/2010,0
60,train_Client_104769,11,101,18/11/2004,0
62,train_Client_10477,11,305,30/08/1982,0
60,train_Client_104770,11,101,04/04/2016,0
63,train_Client_104771,11,312,27/10/1994,0
69,train_Client_104772,11,105,18/02/1998,0
60,train_Client_104773,11,101,27/12/2009,0
62,train_Client_104774,11,305,04/11/2014,0
63,train_Client_104775,11,311,10/08/2009,0
63,train_Client_104776,11,311,25/09/2017,0
63,train_Client_104777,11,311,21/10/2010,0
63,train_Client_104778,11,306,07/06/2002,0
63,train_Client_104779,11,311,05/03/2013,0
60,train_Client_10478,11,101,19/12/2000,0
62,train_Client_104780,11,304,26/12/2000,0
60,train_Client_104781,11,101,17/04/1982,0
62,train_Client_104782,11,303,13/04/2012,0
60,train_Client_104783,11,101,24/07/2007,0
62,train_Client_104784,11,301,21/02/1985,0
62,train_Client_104785,11,304,21/07/1980,0
63,train_Client_104786,11,312,20/09/1990,0
60,train_Client_104787,11,101,09/07/1999,0
62,train_Client_104788,12,310,08/11/1995,0
69,train_Client_104789,11,107,27/03/2008,0
63,train_Client_10479,11,313,04/12/1987,1
62,train_Client_104790,11,303,06/10/2014,0
60,train_Client_104791,11,101,13/03/2013,0
60,train_Client_104792,11,101,07/10/2013,0
69,train_Client_104793,11,107,29/01/1996,0
62,train_Client_104794,11,302,19/06/2018,0
60,train_Client_104795,11,101,29/03/2000,0
62,train_Client_104796,11,303,26/07/1988,0
60,train_Client_104797,11,101,12/11/1984,0
62,train_Client_104798,11,310,09/02/1987,0
63,train_Client_104799,11,306,28/11/2007,0
69,train_Client_1048,11,105,23/08/2002,0
60,train_Client_10480,12,101,30/12/1985,0
62,train_Client_104800,11,301,06/05/1994,0
63,train_Client_104801,11,313,20/11/1997,0
62,train_Client_104802,11,301,19/05/1993,0
60,train_Client_104803,11,101,30/12/2002,0
60,train_Client_104804,11,101,15/04/1983,0
69,train_Client_104805,11,103,16/04/2014,0
69,train_Client_104806,11,104,18/12/2006,0
69,train_Client_104807,11,103,12/05/2015,0
63,train_Client_104808,11,311,24/11/1992,0
60,train_Client_104809,11,101,24/03/2008,0
62,train_Client_10481,11,302,17/02/1984,0
69,train_Client_104810,51,103,09/10/2012,0
69,train_Client_104811,11,103,14/12/2015,0
62,train_Client_104812,11,302,13/01/2015,0
60,train_Client_104813,11,101,26/01/2007,0
60,train_Client_104814,11,101,25/03/2015,0
62,train_Client_104815,11,301,29/05/2003,0
62,train_Client_104816,11,310,23/07/1987,0
60,train_Client_104817,11,101,10/12/2003,0
69,train_Client_104818,11,107,23/05/2012,0
63,train_Client_104819,11,372,02/10/1995,0
62,train_Client_10482,11,301,06/12/2013,0
69,train_Client_104820,11,103,21/01/2011,0
63,train_Client_104821,11,311,02/12/1992,1
60,train_Client_104822,11,101,25/05/2007,0
62,train_Client_104823,11,302,16/08/2018,0
63,train_Client_104824,11,101,06/10/2011,0
62,train_Client_104825,11,301,26/10/1993,0
